,p,cycb
137,0.059175134488942016,0.9400878564938512
138,0.059674502712477394,0.041719777288008526
139,0.059674502712477394,0.04173666022704104
140,0.059674502712477394,0.05643038971284919
141,0.059674502712477394,0.05645287496915209
142,0.059674502712477394,0.939040849249182
143,0.059674502712477394,0.9395664744122184
144,0.06018237082066869,0.0416186167484675
145,0.06018237082066869,0.04163546052902739
146,0.06018237082066869,0.057108622595818614
147,0.06018237082066869,0.05713136173778444
148,0.06018237082066869,0.938510951609818
149,0.06018237082066869,0.939040849249182
150,0.06069895769466584,0.04150089267234595
151,0.06069895769466584,0.04151769087192879
152,0.06069895769466584,0.057794507817033186
153,0.06069895769466584,0.05781750331393846
154,0.06069895769466584,0.9379767519855102
155,0.06069895769466584,0.938510951609818
156,0.06122448979591837,0.04140023994644268
157,0.06122448979591837,0.041416999165530724
158,0.06122448979591837,0.05846487399654956
159,0.06122448979591837,0.05848811966394868
160,0.06122448979591837,0.9374382207552046
161,0.06122448979591837,0.9379767519855102
162,0.06175920149719276,0.0412998208166671
163,0.06175920149719276,0.04131654113719677
164,0.06175920149719276,0.05914252776153495
165,0.06175920149719276,0.05916602593314275
166,0.06175920149719276,0.9368953281867044
167,0.06175920149719276,0.9374382207552046
168,0.06230333543108873,0.04121631629563557
169,0.06230333543108873,0.04123300426319584
170,0.06230333543108873,0.0598275369680081
171,0.06230333543108873,0.059851289990247775
172,0.06230333543108873,0.936348044438004
173,0.06230333543108873,0.9368953281867044
174,0.06285714285714286,0.041132973369219714
175,0.06285714285714286,0.04114962904054426
176,0.06285714285714286,0.06054398007019095
177,0.06285714285714286,0.06056799921355829
178,0.06285714285714286,0.9357963395586641
179,0.06285714285714286,0.936348044438004
180,0.06342088404868673,0.041049791753978306
181,0.06342088404868673,0.04106641518572509
182,0.06342088404868673,0.061244164769429926
183,0.06342088404868673,0.061268443575754186
184,0.06342088404868673,0.9352401834912271
185,0.06342088404868673,0.9357963395586641
186,0.06399482870071105,0.040983362415599994
187,0.06399482870071105,0.0409999600964274
188,0.06399482870071105,0.061951913041077146
189,0.06399482870071105,0.06197645389435221
190,0.06399482870071105,0.9346795460726741
191,0.06399482870071105,0.9352401834912271
192,0.06457925636007827,0.040900470447409285
193,0.06457925636007827,0.04091703599045242
194,0.06457925636007827,0.0626672941898138
195,0.06457925636007827,0.06269209948606336
196,0.06457925636007827,0.9335447060113763
197,0.06457925636007827,0.9341143970359244
198,0.065174456879526,0.040834272460476724
199,0.065174456879526,0.04085081233393712
200,0.065174456879526,0.06339037786658965
201,0.065174456879526,0.06341545001368047
202,0.065174456879526,0.9329704425284928
203,0.065174456879526,0.9335447060113763
204,0.06578073089700996,0.0407681770616464
205,0.06578073089700996,0.04078469130161069
206,0.06578073089700996,0.06414657548055268
207,0.06578073089700996,0.06417192622647855
208,0.06578073089700996,0.9323915760174285
209,0.06578073089700996,0.9329704425284928
210,0.06639839034205232,0.04070218410666878
211,0.06639839034205232,0.040718672749184816
212,0.06639839034205232,0.06488554622483725
213,0.06639839034205232,0.06491116875611076
214,0.06639839034205232,0.9318080758107036
215,0.06639839034205232,0.9323915760174285
216,0.06702775897088693,0.04063629345144939
217,0.06702775897088693,0.040652756532526244
218,0.06702775897088693,0.06565832967273047
219,0.06702775897088693,0.06568423593177022
220,0.06702775897088693,0.9312199111449193
221,0.06702775897088693,0.9318080758107036
222,0.06766917293233082,0.040586942507656786
223,0.06766917293233082,0.0406033864412619
224,0.06766917293233082,0.06643966300233774
225,0.06766917293233082,0.06646585561527057
226,0.06766917293233082,0.9306270511625218
227,0.06766917293233082,0.9312199111449193
228,0.06832298136645963,0.04052123053075336
229,0.06832298136645963,0.0405376489658419
230,0.06832298136645963,0.06720315324187434
231,0.06832298136645963,0.0672296251710632
232,0.06832298136645963,0.9294271213577876
233,0.06832298136645963,0.9300294649136094
234,0.06898954703832752,0.04047201343062234
235,0.06898954703832752,0.04048841276538658
236,0.06898954703832752,0.06802829549023787
237,0.06898954703832752,0.06805506873677555
238,0.06898954703832752,0.9288199893660699
239,0.06898954703832752,0.9294271213577876
240,0.06966924700914849,0.040422853591103015
241,0.06966924700914849,0.040439233845721734
242,0.06966924700914849,0.0688357536168989
243,0.06966924700914849,0.06886282116618445
244,0.06966924700914849,0.9282080377228275
245,0.06966924700914849,0.9288199893660699
246,0.07036247334754797,0.040373750951691705
247,0.07036247334754797,0.04039011214632736
248,0.07036247334754797,0.06965207954526693
249,0.07036247334754797,0.06967944406947921
250,0.07036247334754797,0.9275912351277851
251,0.07036247334754797,0.9282080377228275
252,0.07106963388370423,0.040324705451933805
253,0.07106963388370423,0.040341047606732475
254,0.07106963388370423,0.07050501778002365
255,0.07106963388370423,0.07053269199705738
256,0.07106963388370423,0.9263429514702929
257,0.07106963388370423,0.9269695501980677
258,0.07179115300942712,0.04027571703142372
259,0.07179115300942712,0.04029204016651515
260,0.07179115300942712,0.07136759960841849
261,0.07179115300942712,0.07139558639464233
262,0.07179115300942712,0.9257114074027168
263,0.07179115300942712,0.9263429514702929
264,0.07252747252747253,0.040226785629804966
265,0.07252747252747253,0.04024308976530254
266,0.07252747252747253,0.0722399143666991
267,0.07252747252747253,0.07226821660967227
268,0.07252747252747253,0.9250748863774274
269,0.07252747252747253,0.9257114074027168
270,0.07327905255366395,0.04019419634277083
271,0.07327905255366395,0.04021048782303853
272,0.07327905255366395,0.07315067233045965
273,0.07327905255366395,0.07317930324644727
274,0.07327905255366395,0.9237867866147383
275,0.07327905255366395,0.9244333567025889
276,0.07404637247569183,0.04014535983864523
277,0.07404637247569183,0.040161632352805066
278,0.07404637247569183,0.07404304357423755
279,0.07404637247569183,0.07407199584813633
280,0.07404637247569183,0.9231351442811331
281,0.07404637247569183,0.9237867866147383
282,0.07482993197278912,0.040096580192700015
283,0.07482993197278912,0.04011283376082177
284,0.07482993197278912,0.07497469722573177
285,0.07482993197278912,0.07500398428592278
286,0.07482993197278912,0.9224783978021507
287,0.07482993197278912,0.9231351442811331
288,0.07563025210084034,0.040064091986895624
289,0.07563025210084034,0.04008033293546715
290,0.07563025210084034,0.07594673735446056
291,0.07563025210084034,0.07597637293196688
292,0.07563025210084034,0.9211494644899343
293,0.07563025210084034,0.9218165152137414
294,0.07644787644787644,0.040031629006829404
295,0.07644787644787644,0.04004785734475849
296,0.07644787644787644,0.07690035509335919
297,0.07644787644787644,0.07693033180723831
298,0.07644787644787644,0.9204772135453976
299,0.07644787644787644,0.9211494644899343
300,0.07728337236533957,0.039982981796036036
301,0.07728337236533957,0.039999191234693005
302,0.07728337236533957,0.07789525884633783
303,0.07728337236533957,0.07792559064684598
304,0.07728337236533957,0.919799730238052
305,0.07728337236533957,0.9204772135453976
306,0.07813733228097867,0.03995058180242494
307,0.07813733228097867,0.03996677865268778
308,0.07813733228097867,0.078932624270758
309,0.07813733228097867,0.078963325422116
310,0.07813733228097867,0.9184289376989474
311,0.07813733228097867,0.9191169823717392
312,0.07901037509976058,0.039918206972265204
313,0.07901037509976058,0.03993439124302478
314,0.07901037509976058,0.0799515433912376
315,0.07901037509976058,0.07998260644061105
316,0.07901037509976058,0.9177355639235901
317,0.07901037509976058,0.9184289376989474
318,0.07990314769975788,0.039885857287782385
319,0.07990314769975788,0.039902028987924706
320,0.07990314769975788,0.08104532676731267
321,0.07990314769975788,0.08107677732868394
322,0.07990314769975788,0.9163326996550375
323,0.07990314769975788,0.9170368287038433
324,0.08081632653061224,0.03985353273121175
325,0.08081632653061224,0.03986969186961797
326,0.08081632653061224,0.0821209069692018
327,0.08081632653061224,0.0821527376077653
328,0.08081632653061224,0.9156231443526089
329,0.08081632653061224,0.9163326996550375
330,0.08175061932287365,0.03982123328479819
331,0.08175061932287365,0.03983737987034465
332,0.08175061932287365,0.08324168335410129
333,0.08175061932287365,0.08327390900093255
334,0.08175061932287365,0.9141876251072611
335,0.08175061932287365,0.9149081303351072
336,0.08270676691729323,0.039788958930796356
337,0.08270676691729323,0.03980509297235452
338,0.08270676691729323,0.08437634985145381
339,0.08270676691729323,0.08440897432092438
340,0.08270676691729323,0.9134615961431044
341,0.08270676691729323,0.9141876251072611
342,0.08368554522400677,0.03975670965147051
343,0.08368554522400677,0.03977283115790704
344,0.08368554522400677,0.08555806719632573
345,0.08368554522400677,0.08559110586995335
346,0.08368554522400677,0.9119928367676775
347,0.08368554522400677,0.9127300108891588
348,0.08468776732249786,0.03972448542909465
349,0.08468776732249786,0.039740594409271336
350,0.08468776732249786,0.08675476673189539
351,0.08468776732249786,0.08678822365874381
352,0.08468776732249786,0.9112500411799492
353,0.08468776732249786,0.9119928367676775
354,0.0857142857142857,0.03969228624595242
355,0.0857142857142857,0.03970838270872623
356,0.0857142857142857,0.0880004735552145
357,0.0857142857142857,0.08803436457834772
358,0.0857142857142857,0.9097474551263242
359,0.0857142857142857,0.9105015915096613
360,0.08676599474145485,0.03966011208433718
361,0.08676599474145485,0.039676196038560214
362,0.08676599474145485,0.08926231910023193
363,0.08676599474145485,0.08929664850693932
364,0.08676599474145485,0.9082219916486381
365,0.08676599474145485,0.9089875993887577
366,0.08784383318544808,0.03962796292655193
367,0.08784383318544808,0.03964403438107148
368,0.08784383318544808,0.09054046205938832
369,0.08784383318544808,0.09057523414022178
370,0.08784383318544808,0.9074505992541068
371,0.08784383318544808,0.9082219916486381
372,0.0889487870619946,0.03961189771856789
373,0.0889487870619946,0.03962796292655193
374,0.0889487870619946,0.09187028026963942
375,0.0889487870619946,0.09190551145685462
376,0.0889487870619946,0.9058903298987953
377,0.0889487870619946,0.9066733895534425
378,0.09008189262966332,0.03957978603336699
379,0.09008189262966332,0.039595838754909386
380,0.09008189262966332,0.09325332311755306
381,0.09008189262966332,0.09328903020146567
382,0.09008189262966332,0.9043065301783574
383,0.09008189262966332,0.9051013876499843
384,0.0912442396313364,0.03954769930779598
385,0.0912442396313364,0.03956373955173192
386,0.0912442396313364,0.09465501654762412
387,0.0912442396313364,0.09469120429690195
388,0.0912442396313364,0.9035057248707167
389,0.0912442396313364,0.9043065301783574
390,0.09243697478991597,0.03953166529935159
391,0.09243697478991597,0.03954769930779598
392,0.09243697478991597,0.09611221967045572
393,0.09243697478991597,0.09614890536051893
394,0.09243697478991597,0.9018861403958649
395,0.09243697478991597,0.9026989391333062
396,0.09366130558183537,0.039499615980110155
397,0.09366130558183537,0.03951563752419178
398,0.09366130558183537,0.09762662674606078
399,0.09366130558183537,0.09766382802305076
400,0.09366130558183537,0.9002423737820867
401,0.09366130558183537,0.9010672961157433
402,0.09491850431447747,0.039483600664900954
403,0.09491850431447747,0.039499615980110155
404,0.09491850431447747,0.09916227799823563
405,0.09491850431447747,0.09920000011626029
406,0.09491850431447747,0.8985741650952657
407,0.09491850431447747,0.8994113409200808
408,0.09620991253644315,0.03945158871227975
409,0.09620991253644315,0.039467591576359
410,0.09620991253644315,0.10071938865147265
411,0.09620991253644315,0.10075763685453147
412,0.09620991253644315,0.8968812550474711
413,0.09620991253644315,0.8977308139179133
414,0.09753694581280788,0.03943559207045924
415,0.09753694581280788,0.03945158871227975
416,0.09753694581280788,0.10237574553036001
417,0.09753694581280788,0.10241455110134162
418,0.09753694581280788,0.8960254561970719
419,0.09753694581280788,0.8968812550474711
420,0.09890109890109888,0.03940361744478165
421,0.09890109890109888,0.03941960164869413
422,0.09890109890109888,0.10405618977067439
423,0.09890109890109888,0.10409555844637203
424,0.09890109890109888,0.8942950097048834
425,0.09890109890109888,0.8951633851381101
426,0.10030395136778114,0.03938763945651967
427,0.10030395136778114,0.03940361744478165
428,0.10030395136778114,0.10580090513001136
429,0.10030395136778114,0.1058408559228442
430,0.10030395136778114,0.8925392173956618
431,0.10030395136778114,0.8934202977993017
432,0.10174717368961973,0.03937166768170666
433,0.10174717368961973,0.03938763945651967
434,0.10174717368961973,0.10761190074414646
435,0.10174717368961973,0.10765245304811676
436,0.10174717368961973,0.8907578233824468
437,0.10174717368961973,0.8916517365454892
438,0.1032325338894682,0.03933974276362441
439,0.1032325338894682,0.03935570211814168
440,0.1032325338894682,0.10945010093391115
441,0.1032325338894682,0.10949126095127368
442,0.1032325338894682,0.8889505730930047
443,0.1032325338894682,0.8898574461273091
444,0.10476190476190476,0.03932378961595512
445,0.10476190476190476,0.03933974276362441
446,0.10476190476190476,0.11135755793573417
447,0.10476190476190476,0.11139934554490237
448,0.10476190476190476,0.8871172134300976
449,0.10476190476190476,0.8880371726897247
450,0.10633727175080558,0.0393078426729347
451,0.10633727175080558,0.03932378961595512
452,0.10633727175080558,0.11333644997185516
453,0.10633727175080558,0.11337888542771352
454,0.10633727175080558,0.8852574929360263
455,0.10633727175080558,0.8861906639344325
456,0.10796074154852778,0.039275967392046994
457,0.10796074154852778,0.03929190193236463
458,0.10796074154852778,0.11538903349827787
459,0.10796074154852778,0.11543213743035335
460,0.10796074154852778,0.8824179400655056
461,0.10796074154852778,0.8833711619614396
462,0.10963455149501661,0.0392600390497845
463,0.10963455149501661,0.039275967392046994
464,0.10963455149501661,0.11751764458017652
465,0.10963455149501661,0.11756143798921682
466,0.10963455149501661,0.8804912296603351
467,0.10963455149501661,0.8814579728384053
468,0.11136107986501688,0.03924411690338045
469,0.11136107986501688,0.0392600390497845
470,0.11136107986501688,0.11972470017058458
471,0.11136107986501688,0.11976920442337839
472,0.11136107986501688,0.8785372937090092
473,0.11136107986501688,0.8795176800577246
474,0.11314285714285713,0.03922820095063873
475,0.11314285714285713,0.03924411690338045
476,0.11314285714285713,0.12205793609591668
477,0.11314285714285713,0.1221031873574804
478,0.11314285714285713,0.8765558902821206
479,0.11314285714285713,0.8775500404504673
480,0.11498257839721254,0.03919638761736098
481,0.11498257839721254,0.039212291189363875
482,0.11498257839721254,0.12443021543908021
483,0.11498257839721254,0.124476221494242
484,0.11498257839721254,0.873531760900385
485,0.11498257839721254,0.8745467800706871
486,0.11688311688311687,0.03918049023243578
487,0.11688311688311687,0.03919638761736098
488,0.11688311688311687,0.12688870882079348
489,0.11688311688311687,0.12693549208373145
490,0.11688311688311687,0.8714806480133548
491,0.11688311688311687,0.8725097265781008
492,0.11884753901560625,0.03916459903239457
493,0.11884753901560625,0.03918049023243578
494,0.11884753901560625,0.12943616722793536
495,0.11884753901560625,0.12948375043654653
496,0.11884753901560625,0.8694012428034016
497,0.11884753901560625,0.8704444963161668
498,0.12087912087912087,0.03914871401504431
499,0.12087912087912087,0.03916459903239457
500,0.12087912087912087,0.13212383293864294
501,0.12087912087912087,0.13217225417701953
502,0.12087912087912087,0.8662285877779502
503,0.12087912087912087,0.8672933166713301
504,0.12298136645962733,0.039132835178192514
505,0.12298136645962733,0.03914871401504431
506,0.12298136645962733,0.13490792899216714
507,0.12298136645962733,0.13495721189292822
508,0.12298136645962733,0.8640774593877799
509,0.12298136645962733,0.8651566445339629
510,0.12515802781289506,0.03911696251964732
511,0.12515802781289506,0.039132835178192514
512,0.12515802781289506,0.13784170177504343
513,0.12515802781289506,0.13789188557647786
514,0.12515802781289506,0.8607961807536741
515,0.12515802781289506,0.8618972544201912
516,0.1274131274131274,0.039101096037217474
517,0.1274131274131274,0.03911696251964732
518,0.1274131274131274,0.14087998150854733
519,0.1274131274131274,0.14093109063813475
520,0.1274131274131274,0.8574487575526096
521,0.1274131274131274,0.8585719584320366
522,0.12975098296199214,0.03908523572871231
523,0.12975098296199214,0.039101096037217474
524,0.12975098296199214,0.1440260904862204
525,0.12975098296199214,0.1440781495654742
526,0.12975098296199214,0.8540344887341342
527,0.12975098296199214,0.8551800479423078
528,0.1321762349799733,0.039069381591941794
529,0.1321762349799733,0.03908523572871231
530,0.1321762349799733,0.14738951885123885
531,0.1321762349799733,0.14744258425030107
532,0.1321762349799733,0.8517208376254822
533,0.1321762349799733,0.8528814267826687
534,0.13469387755102039,0.03905353362471647
535,0.13469387755102039,0.039069381591941794
536,0.13469387755102039,0.15087173497824688
537,0.13469387755102039,0.15092583216861527
538,0.13469387755102039,0.8481936671927898
539,0.13469387755102039,0.8493769814693741
540,0.13730929264909847,0.039037691824847495
541,0.13730929264909847,0.03905353362471647
542,0.13730929264909847,0.15453161410982516
543,0.13730929264909847,0.15458678469245268
544,0.13730929264909847,0.8445979031630388
545,0.13730929264909847,0.8458041506300935
546,0.14002828854314,0.03902185619014664
547,0.14002828854314,0.039037691824847495
548,0.14002828854314,0.15837625107750825
549,0.14002828854314,0.15843253705230917
550,0.14002828854314,0.8409329406666092
551,0.14002828854314,0.8421623196556387
552,0.14285714285714285,0.03900602671842626
553,0.14285714285714285,0.03900602671842626
554,0.14285714285714285,0.03902185619014664
555,0.14285714285714285,0.03902185619014664
556,0.14285714285714285,0.16241301654428392
557,0.14285714285714285,0.16241301654428392
558,0.14285714285714285,0.16247046021227168
559,0.14285714285714285,0.16247046021227168
560,0.14285714285714285,0.8359376937315185
561,0.14285714285714285,0.8359376937315185
562,0.14285714285714285,0.8371982052797671
563,0.14285714285714285,0.8371982052797671
564,0.14387443685510826,0.038990203407499334
565,0.14387443685510826,0.03900602671842626
566,0.14387443685510826,0.16385402497471097
567,0.14387443685510826,0.16391187857149891
568,0.14387443685510826,0.8346693498735995
569,0.14387443685510826,0.8359376937315185
570,0.1449063231850117,0.038990203407499334
571,0.1449063231850117,0.03900602671842626
572,0.1449063231850117,0.16536356011394818
573,0.1449063231850117,0.16542184125226625
574,0.1449063231850117,0.8333931548861804
575,0.1449063231850117,0.8346693498735995
576,0.145953118089341,0.038990203407499334
577,0.145953118089341,0.03900602671842626
578,0.145953118089341,0.1668842264853336
579,0.145953118089341,0.16694293637150895
580,0.145953118089341,0.832109090387189
581,0.145953118089341,0.8333931548861804
582,0.147015147015147,0.03897438625517943
583,0.147015147015147,0.038990203407499334
584,0.147015147015147,0.1684160550270449
585,0.147015147015147,0.16847519483317303
586,0.147015147015147,0.8308171384401799
587,0.147015147015147,0.832109090387189
588,0.14809274495138366,0.03897438625517943
589,0.14809274495138366,0.038990203407499334
590,0.14809274495138366,0.1700186466413892
591,0.14809274495138366,0.17007823410595432
592,0.14809274495138366,0.8282095027318197
593,0.14809274495138366,0.829517281562224
594,0.1491862567811935,0.03897438625517943
595,0.1491862567811935,0.038990203407499334
596,0.1491862567811935,0.1716333405463223
597,0.1491862567811935,0.17169337685563263
598,0.1491862567811935,0.8268937853968213
599,0.1491862567811935,0.8282095027318197
600,0.15029603764991648,0.03897438625517943
601,0.15029603764991648,0.038990203407499334
602,0.15029603764991648,0.1732601682433114
603,0.15029603764991648,0.17332065454284715
604,0.15029603764991648,0.8255701134823853
605,0.15029603764991648,0.8268937853968213
606,0.15142245334964818,0.03895857525928075
607,0.15142245334964818,0.03897438625517943
608,0.15142245334964818,0.17489916012040505
609,0.15142245334964818,0.17496009751396713
610,0.15142245334964818,0.8242384713989294
611,0.15142245334964818,0.8255701134823853
612,0.15256588072122051,0.03895857525928075
613,0.15256588072122051,0.03897438625517943
614,0.15256588072122051,0.176611734978087
615,0.15256588072122051,0.17667314129325462
616,0.15256588072122051,0.8215512168407776
617,0.15256588072122051,0.8228988440501047
618,0.15372670807453415,0.03895857525928075
619,0.15372670807453415,0.03897438625517943
620,0.15372670807453415,0.17839933083887746
621,0.15372670807453415,0.17846122397440647
622,0.15372670807453415,0.8201955756850193
623,0.15372670807453415,0.8215512168407776
624,0.15490533562822717,0.03894277041761805
625,0.15490533562822717,0.03895857525928075
626,0.15490533562822717,0.1801386960388447
627,0.15490533562822717,0.18020106026877936
628,0.15490533562822717,0.8188319070141014
629,0.15490533562822717,0.8201955756850193
630,0.15610217596972564,0.03894277041761805
631,0.15610217596972564,0.03895857525928075
632,0.15610217596972564,0.18195410169942772
633,0.15610217596972564,0.1820169548929939
634,0.15610217596972564,0.8174601977844949
635,0.15610217596972564,0.8188319070141014
636,0.1573176545367869,0.03894277041761805
637,0.1573176545367869,0.03895857525928075
638,0.1573176545367869,0.18384704469568922
639,0.1573176545367869,0.18391040477190454
640,0.1573176545367869,0.8146926081490947
641,0.1573176545367869,0.8160804354858701
642,0.15855221012171683,0.03892697172800673
643,0.15855221012171683,0.03894277041761805
644,0.15855221012171683,0.18575520901267562
645,0.15855221012171683,0.18581907698384742
646,0.15855221012171683,0.81329670435423
647,0.15855221012171683,0.8146926081490947
648,0.15980629539951574,0.03892697172800673
649,0.15980629539951574,0.03894277041761805
650,0.15980629539951574,0.18767862406815772
651,0.15980629539951574,0.1877430008807518
652,0.15980629539951574,0.8104806245043653
653,0.15980629539951574,0.8118927132385185
654,0.16108037748128862,0.03892697172800673
655,0.16108037748128862,0.03894277041761805
656,0.16108037748128862,0.1896822038191132
657,0.16108037748128862,0.18974710735749167
658,0.16108037748128862,0.8090604284273065
659,0.16108037748128862,0.8104806245043653
660,0.16237493849434145,0.03891117918826277
661,0.16237493849434145,0.03892697172800673
662,0.16237493849434145,0.19170212521680208
663,0.16237493849434145,0.19176755634433565
664,0.16237493849434145,0.8076321158639654
665,0.16237493849434145,0.8090604284273065
666,0.1636904761904762,0.03891117918826277
667,0.1636904761904762,0.03892697172800673
668,0.1636904761904762,0.19373841387421914
669,0.1636904761904762,0.19380437337725823
670,0.1636904761904762,0.80475110765798
671,0.1636904761904762,0.8061956782599914
672,0.16502750458409735,0.03891117918826277
673,0.16502750458409735,0.03892697172800673
674,0.16502750458409735,0.19585758158102917
675,0.16502750458409735,0.1959240872455239
676,0.16502750458409735,0.8032983967053733
677,0.16502750458409735,0.80475110765798
678,0.16638655462184873,0.038895392796202785
679,0.16638655462184873,0.03891117918826277
680,0.16638655462184873,0.19806128951053076
681,0.16638655462184873,0.1981283591008873
682,0.16638655462184873,0.8003685274095852
683,0.16638655462184873,0.8018375386623322
684,0.1677681748856126,0.038895392796202785
685,0.1677681748856126,0.03891117918826277
686,0.1677681748856126,0.20028361702987774
687,0.1677681748856126,0.2003512511563259
688,0.1677681748856126,0.7988913574562456
689,0.1677681748856126,0.8003685274095852
690,0.16917293233082703,0.038895392796202785
691,0.16917293233082703,0.03891117918826277
692,0.16917293233082703,0.2025245826786447
693,0.16917293233082703,0.2025927818512198
694,0.16917293233082703,0.7959125226728377
695,0.16917293233082703,0.7974060239475959
696,0.17060141306220916,0.038895392796202785
697,0.17060141306220916,0.03891117918826277
698,0.17060141306220916,0.20492174805395855
699,0.17060141306220916,0.204990546961425
700,0.17060141306220916,0.7944108500728018
