,cdc20,cycb
0,0.0,0.04020977342781875
1,0.0,0.04027244996691548
2,0.0,0.06801932145477335
3,0.0,0.07074526956203385
4,0.0,0.0677670142931608
5,0.0016722408026755853,0.040150378241238543
6,0.0016722408026755853,0.04020977342781875
7,0.0016722408026755853,0.0677670142931608
8,0.0033444816053511705,0.04004048308519027
9,0.0033444816053511705,0.04009402137481865
10,0.0033444816053511705,0.0724920540416056
11,0.005016722408026756,0.03998956420452832
12,0.005016722408026756,0.04004048308519027
13,0.005016722408026756,0.07456273822294342
14,0.005016722408026756,0.0724920540416056
15,0.006688963210702341,0.03994108379646216
16,0.006688963210702341,0.03998956420452832
17,0.006688963210702341,0.07456273822294342
18,0.006688963210702341,0.07827325888147023
19,0.006688963210702341,0.0724920540416056
20,0.008361204013377926,0.03989487712418798
21,0.008361204013377926,0.03994108379646216
22,0.008361204013377926,0.07456273822294342
23,0.008361204013377926,0.07827325888147023
24,0.010033444816053512,0.03985079388348427
25,0.010033444816053512,0.03989487712418798
26,0.010033444816053512,0.07810637361252641
27,0.011705685618729096,0.039808696661322696
28,0.011705685618729096,0.03985079388348427
29,0.011705685618729096,0.07810637361252641
30,0.013377926421404682,0.03976845958727326
31,0.013377926421404682,0.039808696661322696
32,0.013377926421404682,0.07810637361252641
33,0.015050167224080268,0.03972996715022682
34,0.015050167224080268,0.03976845958727326
35,0.015050167224080268,0.08245159168706462
36,0.016722408026755852,0.03969311315733158
37,0.016722408026755852,0.03972996715022682
38,0.016722408026755852,0.08245159168706462
39,0.016722408026755852,0.08462395560550069
40,0.018394648829431436,0.03965779981564838
41,0.018394648829431436,0.03969311315733158
42,0.018394648829431436,0.08760171081756422
43,0.018394648829431436,0.08462395560550069
44,0.020066889632107024,0.039623936920016645
45,0.020066889632107024,0.03965779981564838
46,0.020066889632107024,0.08462395560550069
47,0.021739130434782608,0.039591441133107495
48,0.021739130434782608,0.039623936920016645
49,0.023411371237458192,0.03956023534571201
50,0.023411371237458192,0.039591441133107495
51,0.02508361204013378,0.039530248107047
52,0.02508361204013378,0.03956023534571201
53,0.02508361204013378,0.0915577730716101
54,0.02508361204013378,0.091997078704798
55,0.026755852842809364,0.039530248107047
56,0.026755852842809364,0.03956023534571201
57,0.026755852842809364,0.0915577730716101
58,0.026755852842809364,0.091997078704798
59,0.028428093645484948,0.039501413116318565
60,0.028428093645484948,0.039530248107047
61,0.028428093645484948,0.091997078704798
62,0.030100334448160536,0.03947366876801068
63,0.030100334448160536,0.039501413116318565
64,0.030100334448160536,0.091997078704798
65,0.03177257525083612,0.039446957744405216
66,0.03177257525083612,0.03947366876801068
67,0.03177257525083612,0.09861414368637708
68,0.033444816053511704,0.03942122664971858
69,0.033444816053511704,0.039446957744405216
70,0.03511705685618729,0.03939642568098961
71,0.03511705685618729,0.03942122664971858
72,0.03511705685618729,0.10013024694026999
73,0.03678929765886287,0.03937250833149152
74,0.03678929765886287,0.03939642568098961
75,0.03678929765886287,0.10164275132674588
76,0.03678929765886287,0.10013024694026999
77,0.038461538461538464,0.03937250833149152
78,0.038461538461538464,0.03939642568098961
79,0.038461538461538464,0.10164275132674588
80,0.038461538461538464,0.10013024694026999
81,0.04013377926421405,0.03934943112298562
82,0.04013377926421405,0.03937250833149152
83,0.04180602006688963,0.03932715336360349
84,0.04180602006688963,0.03934943112298562
85,0.043478260869565216,0.039305636928545905
86,0.043478260869565216,0.03932715336360349
87,0.0451505016722408,0.039305636928545905
88,0.0451505016722408,0.03932715336360349
89,0.0451505016722408,0.11103488212787296
90,0.0451505016722408,0.10890398598641794
91,0.046822742474916385,0.039284846061132646
92,0.046822742474916385,0.039305636928545905
93,0.046822742474916385,0.10890398598641794
94,0.048494983277591976,0.039264747192038346
95,0.048494983277591976,0.039284846061132646
96,0.048494983277591976,0.1124405384706481
97,0.048494983277591976,0.10890398598641794
98,0.05016722408026756,0.039245308774807024
99,0.05016722408026756,0.039264747192038346
100,0.05016722408026756,0.1124405384706481
101,0.05016722408026756,0.10890398598641794
102,0.051839464882943144,0.039245308774807024
103,0.051839464882943144,0.039264747192038346
104,0.051839464882943144,0.1124405384706481
105,0.05351170568561873,0.03922650113596265
106,0.05351170568561873,0.039245308774807024
107,0.05351170568561873,0.877054968594025
108,0.05518394648829431,0.03920829633823011
109,0.05518394648829431,0.03922650113596265
110,0.05518394648829431,0.11819653197124855
111,0.05518394648829431,0.8751025404727647
112,0.05518394648829431,0.877054968594025
113,0.056856187290969896,0.03919066805555
114,0.056856187290969896,0.03920829633823011
115,0.056856187290969896,0.11819653197124855
116,0.056856187290969896,0.8751025404727647
117,0.056856187290969896,0.877054968594025
118,0.05852842809364548,0.03919066805555
119,0.05852842809364548,0.03920829633823011
120,0.05852842809364548,0.1245410844268344
121,0.05852842809364548,0.11819653197124855
122,0.05852842809364548,0.8731191248021659
123,0.05852842809364548,0.8751025404727647
124,0.06020066889632107,0.039173591458718855
125,0.06020066889632107,0.03919066805555
126,0.06020066889632107,0.1237160524016795
127,0.06020066889632107,0.1245410844268344
128,0.06020066889632107,0.11819653197124855
129,0.06020066889632107,0.871104230821394
130,0.06020066889632107,0.8731191248021659
131,0.061872909698996656,0.03915704311061818
132,0.061872909698996656,0.039173591458718855
133,0.061872909698996656,0.1237160524016795
134,0.061872909698996656,0.8690573600678043
135,0.061872909698996656,0.871104230821394
136,0.06354515050167224,0.03915704311061818
137,0.06354515050167224,0.039173591458718855
138,0.06354515050167224,0.1237160524016795
139,0.06354515050167224,0.866978006261254
140,0.06354515050167224,0.8690573600678043
141,0.06521739130434782,0.039141000870108654
142,0.06521739130434782,0.03915704311061818
143,0.06521739130434782,0.1237160524016795
144,0.06521739130434782,0.12789724151094944
145,0.06521739130434782,0.866978006261254
146,0.06521739130434782,0.8690573600678043
147,0.06688963210702341,0.03912544380376502
148,0.06688963210702341,0.039141000870108654
149,0.06688963210702341,0.12789724151094944
150,0.06688963210702341,0.8648656551870839
151,0.06688963210702341,0.866978006261254
152,0.06856187290969899,0.03912544380376502
153,0.06856187290969899,0.039141000870108654
154,0.06856187290969899,0.12789724151094944
155,0.06856187290969899,0.8627197845777832
156,0.06856187290969899,0.8648656551870839
157,0.07023411371237458,0.03911035210471829
158,0.07023411371237458,0.03912544380376502
159,0.07023411371237458,0.12789724151094944
160,0.07023411371237458,0.8605398639933611
161,0.07023411371237458,0.8627197845777832
162,0.07190635451505016,0.03911035210471829
163,0.07190635451505016,0.03912544380376502
164,0.07190635451505016,0.13883961193652253
165,0.07190635451505016,0.12789724151094944
166,0.07190635451505016,0.8605398639933611
167,0.07190635451505016,0.8627197845777832
168,0.07357859531772575,0.03909570701794582
169,0.07357859531772575,0.03911035210471829
170,0.07357859531772575,0.1352855492629966
171,0.07357859531772575,0.13883961193652253
172,0.07357859531772575,0.8583253547004517
173,0.07357859531772575,0.8605398639933611
174,0.07525083612040134,0.03908149077142091
175,0.07525083612040134,0.03909570701794582
176,0.07525083612040134,0.1352855492629966
177,0.07525083612040134,0.13883961193652253
178,0.07525083612040134,0.13791200224613945
179,0.07525083612040134,0.8560757095501803
180,0.07525083612040134,0.8583253547004517
181,0.07692307692307693,0.03908149077142091
182,0.07692307692307693,0.03909570701794582
183,0.07692307692307693,0.1352855492629966
184,0.07692307692307693,0.13791200224613945
185,0.07692307692307693,0.8560757095501803
186,0.07692307692307693,0.8583253547004517
187,0.07859531772575251,0.03906768651259398
188,0.07859531772575251,0.03908149077142091
189,0.07859531772575251,0.1352855492629966
190,0.07859531772575251,0.13791200224613945
191,0.07859531772575251,0.8537903728548271
192,0.07859531772575251,0.8560757095501803
193,0.0802675585284281,0.03905427824972949
194,0.0802675585284281,0.03906768651259398
195,0.0802675585284281,0.13791200224613945
196,0.0802675585284281,0.8514687802633251
197,0.0802675585284281,0.8537903728548271
198,0.08193979933110368,0.03905427824972949
199,0.08193979933110368,0.03906768651259398
200,0.08193979933110368,0.13791200224613945
201,0.08193979933110368,0.8491103586356404
202,0.08193979933110368,0.8514687802633251
203,0.08361204013377926,0.03904125079767251
204,0.08361204013377926,0.03905427824972949
205,0.08361204013377926,0.13791200224613945
206,0.08361204013377926,0.8491103586356404
207,0.08361204013377926,0.8514687802633251
208,0.08528428093645485,0.03904125079767251
209,0.08528428093645485,0.03905427824972949
210,0.08528428093645485,0.14701404352080585
211,0.08528428093645485,0.15369269809309438
212,0.08528428093645485,0.8467145259160815
213,0.08528428093645485,0.8491103586356404
214,0.08695652173913043,0.03902858972765942
215,0.08695652173913043,0.03904125079767251
216,0.08695652173913043,0.14701404352080585
217,0.08695652173913043,0.15369269809309438
218,0.08695652173913043,0.14816358489904063
219,0.08695652173913043,0.8442806910055954
220,0.08695652173913043,0.8467145259160815
221,0.08862876254180602,0.039016281320826185
222,0.08862876254180602,0.03902858972765942
223,0.08862876254180602,0.14701404352080585
224,0.08862876254180602,0.15369269809309438
225,0.08862876254180602,0.14816358489904063
226,0.08862876254180602,0.8442806910055954
227,0.08862876254180602,0.8467145259160815
228,0.0903010033444816,0.039016281320826185
229,0.0903010033444816,0.03902858972765942
230,0.0903010033444816,0.14701404352080585
231,0.0903010033444816,0.15369269809309438
232,0.0903010033444816,0.14816358489904063
233,0.0903010033444816,0.8418082536331153
234,0.0903010033444816,0.8442806910055954
235,0.09197324414715718,0.039004312525100414
236,0.09197324414715718,0.039016281320826185
237,0.09197324414715718,0.14701404352080585
238,0.09197324414715718,0.14816358489904063
239,0.09197324414715718,0.8392966042260285
240,0.09197324414715718,0.8418082536331153
241,0.09364548494983277,0.039004312525100414
242,0.09364548494983277,0.039016281320826185
243,0.09364548494983277,0.14816358489904063
244,0.09364548494983277,0.8392966042260285
245,0.09364548494983277,0.8418082536331153
246,0.09531772575250835,0.03899267091519383
247,0.09531772575250835,0.039004312525100414
248,0.09531772575250835,0.14816358489904063
249,0.09531772575250835,0.8367451237798453
250,0.09531772575250835,0.8392966042260285
251,0.09698996655518395,0.03899267091519383
252,0.09698996655518395,0.039004312525100414
253,0.09698996655518395,0.1588049974755569
254,0.09698996655518395,0.16891511087118488
255,0.09698996655518395,0.1585896661912036
256,0.09698996655518395,0.8341531837271545
257,0.09698996655518395,0.8367451237798453
258,0.09866220735785954,0.03898134465543842
259,0.09866220735785954,0.03899267091519383
260,0.09866220735785954,0.1588049974755569
261,0.09866220735785954,0.16891511087118488
262,0.09866220735785954,0.1585896661912036
263,0.09866220735785954,0.8341531837271545
264,0.09866220735785954,0.8367451237798453
265,0.10033444816053512,0.03898134465543842
266,0.10033444816053512,0.03899267091519383
267,0.10033444816053512,0.1588049974755569
268,0.10033444816053512,0.16891511087118488
269,0.10033444816053512,0.1585896661912036
270,0.10033444816053512,0.831520145805966
271,0.10033444816053512,0.8341531837271545
272,0.1020066889632107,0.038970322465233624
273,0.1020066889632107,0.03898134465543842
274,0.1020066889632107,0.1588049974755569
275,0.1020066889632107,0.16891511087118488
276,0.1020066889632107,0.1585896661912036
277,0.1020066889632107,0.828845361927543
278,0.1020066889632107,0.831520145805966
279,0.10367892976588629,0.038970322465233624
280,0.10367892976588629,0.03898134465543842
281,0.10367892976588629,0.1588049974755569
282,0.10367892976588629,0.16891511087118488
283,0.10367892976588629,0.1585896661912036
284,0.10367892976588629,0.828845361927543
285,0.10367892976588629,0.831520145805966
286,0.10535117056856187,0.03895959358689274
287,0.10535117056856187,0.038970322465233624
288,0.10535117056856187,0.1588049974755569
289,0.10535117056856187,0.16891511087118488
290,0.10535117056856187,0.1585896661912036
291,0.10535117056856187,0.8261281740438476
292,0.10535117056856187,0.828845361927543
293,0.10702341137123746,0.03894914775569782
294,0.10702341137123746,0.03895959358689274
295,0.10702341137123746,0.1588049974755569
296,0.10702341137123746,0.1585896661912036
297,0.10702341137123746,0.16914019109332978
298,0.10702341137123746,0.8233679140147273
299,0.10702341137123746,0.8261281740438476
300,0.10869565217391304,0.03894914775569782
301,0.10869565217391304,0.03895959358689274
302,0.10869565217391304,0.17058987353385008
303,0.10869565217391304,0.16914019109332978
304,0.10869565217391304,0.8233679140147273
305,0.10869565217391304,0.8261281740438476
306,0.11036789297658862,0.03893897517198662
307,0.11036789297658862,0.03894914775569782
308,0.11036789297658862,0.17058987353385008
309,0.11036789297658862,0.1843628196902314
310,0.11036789297658862,0.16914019109332978
311,0.11036789297658862,0.8205639034749893
312,0.11036789297658862,0.8233679140147273
313,0.11204013377926421,0.03893897517198662
314,0.11204013377926421,0.03894914775569782
315,0.11204013377926421,0.17058987353385008
316,0.11204013377926421,0.1843628196902314
317,0.11204013377926421,0.16914019109332978
318,0.11204013377926421,0.8177154537015157
319,0.11204013377926421,0.8205639034749893
320,0.11371237458193979,0.038929066475114855
321,0.11371237458193979,0.03893897517198662
322,0.11371237458193979,0.17058987353385008
323,0.11371237458193979,0.1843628196902314
324,0.11371237458193979,0.16914019109332978
325,0.11371237458193979,0.8177154537015157
326,0.11371237458193979,0.8205639034749893
327,0.11538461538461538,0.038929066475114855
328,0.11538461538461538,0.03893897517198662
329,0.11538461538461538,0.17058987353385008
330,0.11538461538461538,0.1843628196902314
331,0.11538461538461538,0.16914019109332978
332,0.11538461538461538,0.8148218654806021
333,0.11538461538461538,0.8177154537015157
334,0.11705685618729096,0.0389194127191462
335,0.11705685618729096,0.038929066475114855
336,0.11705685618729096,0.17058987353385008
337,0.11705685618729096,0.1843628196902314
338,0.11705685618729096,0.16914019109332978
339,0.11705685618729096,0.1797748605662546
340,0.11705685618729096,0.8148218654806021
341,0.11705685618729096,0.8177154537015157
342,0.11872909698996656,0.0389194127191462
343,0.11872909698996656,0.038929066475114855
344,0.11872909698996656,0.17058987353385008
345,0.11872909698996656,0.18231987013872952
346,0.11872909698996656,0.1843628196902314
347,0.11872909698996656,0.16914019109332978
348,0.11872909698996656,0.1797748605662546
349,0.11872909698996656,0.8118824289757015
350,0.11872909698996656,0.8148218654806021
351,0.12040133779264214,0.03891000535014021
352,0.12040133779264214,0.0389194127191462
353,0.12040133779264214,0.17058987353385008
354,0.12040133779264214,0.18231987013872952
355,0.12040133779264214,0.1797748605662546
356,0.12040133779264214,0.8088964235957884
357,0.12040133779264214,0.8118824289757015
358,0.12207357859531773,0.03891000535014021
359,0.12207357859531773,0.0389194127191462
360,0.12207357859531773,0.18231987013872952
361,0.12207357859531773,0.1999219844344977
362,0.12207357859531773,0.1797748605662546
363,0.12207357859531773,0.8088964235957884
364,0.12207357859531773,0.8118824289757015
365,0.12374581939799331,0.03890083618491531
366,0.12374581939799331,0.03891000535014021
367,0.12374581939799331,0.18231987013872952
368,0.12374581939799331,0.1999219844344977
369,0.12374581939799331,0.1797748605662546
370,0.12374581939799331,0.8058631178645698
371,0.12374581939799331,0.8088964235957884
372,0.1254180602006689,0.03890083618491531
373,0.1254180602006689,0.03891000535014021
374,0.1254180602006689,0.18231987013872952
375,0.1254180602006689,0.1999219844344977
376,0.1254180602006689,0.1797748605662546
377,0.1254180602006689,0.8027817692907938
378,0.1254180602006689,0.8058631178645698
379,0.12709030100334448,0.03889189739117727
380,0.12709030100334448,0.03890083618491531
381,0.12709030100334448,0.18231987013872952
382,0.12709030100334448,0.1999219844344977
383,0.12709030100334448,0.1797748605662546
384,0.12709030100334448,0.19046102034620926
385,0.12709030100334448,0.8027817692907938
386,0.12709030100334448,0.8058631178645698
387,0.12876254180602006,0.03889189739117727
